edge_index	from	to	kind	source_path	source_lines	quote
137	ECM_ActivityHub_Portal/js/views/pages/dashboard.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/dashboard.js	3-3	import { badge } from "../components/ui.js";
138	ECM_ActivityHub_Portal/js/views/pages/dashboard.js	ECM_ActivityHub_Portal/js/utils/fn.js	import	ECM_ActivityHub_Portal/js/views/pages/dashboard.js	4-4	import { escapeHtml } from "../../utils/fn.js";
139	ECM_ActivityHub_Portal/js/views/pages/decisions.js	ECM_ActivityHub_Portal/js/core/store.js	import	ECM_ActivityHub_Portal/js/views/pages/decisions.js	1-1	import { Store } from "../../core/store.js";
140	ECM_ActivityHub_Portal/js/views/pages/decisions.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/decisions.js	2-2	import { card, button } from "../components/ui.js";
141	ECM_ActivityHub_Portal/js/views/pages/decisions.js	ECM_ActivityHub_Portal/js/utils/fn.js	import	ECM_ActivityHub_Portal/js/views/pages/decisions.js	3-3	import { escapeHtml } from "../../utils/fn.js";
142	ECM_ActivityHub_Portal/js/views/pages/directory.js	ECM_ActivityHub_Portal/js/core/store.js	import	ECM_ActivityHub_Portal/js/views/pages/directory.js	1-1	import { Store } from "../../core/store.js";
143	ECM_ActivityHub_Portal/js/views/pages/directory.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/directory.js	2-2	import { card, button } from "../components/ui.js";
144	ECM_ActivityHub_Portal/js/views/pages/directory.js	ECM_ActivityHub_Portal/js/utils/fn.js	import	ECM_ActivityHub_Portal/js/views/pages/directory.js	3-3	import { escapeHtml } from "../../utils/fn.js";
145	ECM_ActivityHub_Portal/js/views/pages/inbox.js	ECM_ActivityHub_Portal/js/core/store.js	import	ECM_ActivityHub_Portal/js/views/pages/inbox.js	1-1	import { Store } from "../../core/store.js";
146	ECM_ActivityHub_Portal/js/views/pages/inbox.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/inbox.js	2-2	import { card, selectField, textField, button } from "../components/ui.js";
147	ECM_ActivityHub_Portal/js/views/pages/inbox.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/inbox.js	3-3	import { badge } from "../components/ui.js";
148	ECM_ActivityHub_Portal/js/views/pages/inbox.js	ECM_ActivityHub_Portal/js/utils/fn.js	import	ECM_ActivityHub_Portal/js/views/pages/inbox.js	4-4	import { escapeHtml } from "../../utils/fn.js";
149	ECM_ActivityHub_Portal/js/views/pages/inward.js	ECM_ActivityHub_Portal/js/core/store.js	import	ECM_ActivityHub_Portal/js/views/pages/inward.js	1-1	import { Store } from "../../core/store.js";
150	ECM_ActivityHub_Portal/js/views/pages/inward.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/inward.js	2-2	import { card, button } from "../components/ui.js";
151	ECM_ActivityHub_Portal/js/views/pages/inward.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/inward.js	3-3	import { badge } from "../components/ui.js";
152	ECM_ActivityHub_Portal/js/views/pages/inward.js	ECM_ActivityHub_Portal/js/utils/fn.js	import	ECM_ActivityHub_Portal/js/views/pages/inward.js	4-4	import { escapeHtml } from "../../utils/fn.js";
153	ECM_ActivityHub_Portal/js/views/pages/kpi.js	ECM_ActivityHub_Portal/js/core/store.js	import	ECM_ActivityHub_Portal/js/views/pages/kpi.js	1-1	import { Store } from "../../core/store.js";
154	ECM_ActivityHub_Portal/js/views/pages/kpi.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/kpi.js	2-2	import { card, button } from "../components/ui.js";
155	ECM_ActivityHub_Portal/js/views/pages/kpi.js	ECM_ActivityHub_Portal/js/utils/fn.js	import	ECM_ActivityHub_Portal/js/views/pages/kpi.js	3-3	import { escapeHtml } from "../../utils/fn.js";
156	ECM_ActivityHub_Portal/js/views/pages/meetings.js	ECM_ActivityHub_Portal/js/core/store.js	import	ECM_ActivityHub_Portal/js/views/pages/meetings.js	1-1	import { Store } from "../../core/store.js";
157	ECM_ActivityHub_Portal/js/views/pages/meetings.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/meetings.js	2-2	import { card, button } from "../components/ui.js";
158	ECM_ActivityHub_Portal/js/views/pages/meetings.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/meetings.js	3-3	import { badge } from "../components/ui.js";
159	ECM_ActivityHub_Portal/js/views/pages/meetings.js	ECM_ActivityHub_Portal/js/utils/fn.js	import	ECM_ActivityHub_Portal/js/views/pages/meetings.js	4-4	import { escapeHtml } from "../../utils/fn.js";
160	ECM_ActivityHub_Portal/js/views/pages/minutes.js	ECM_ActivityHub_Portal/js/core/store.js	import	ECM_ActivityHub_Portal/js/views/pages/minutes.js	1-1	import { Store } from "../../core/store.js";
161	ECM_ActivityHub_Portal/js/views/pages/minutes.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/minutes.js	2-2	import { card, button } from "../components/ui.js";
162	ECM_ActivityHub_Portal/js/views/pages/minutes.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/minutes.js	3-3	import { badge } from "../components/ui.js";
163	ECM_ActivityHub_Portal/js/views/pages/minutes.js	ECM_ActivityHub_Portal/js/utils/fn.js	import	ECM_ActivityHub_Portal/js/views/pages/minutes.js	4-4	import { escapeHtml } from "../../utils/fn.js";
164	ECM_ActivityHub_Portal/js/views/pages/notfound.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/notfound.js	1-1	import { card } from "../components/ui.js";
165	ECM_ActivityHub_Portal/js/views/pages/notifications.js	ECM_ActivityHub_Portal/js/core/store.js	import	ECM_ActivityHub_Portal/js/views/pages/notifications.js	1-1	import { Store } from "../../core/store.js";
166	ECM_ActivityHub_Portal/js/views/pages/notifications.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/notifications.js	2-2	import { card, button } from "../components/ui.js";
167	ECM_ActivityHub_Portal/js/views/pages/notifications.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/notifications.js	3-3	import { badge } from "../components/ui.js";
168	ECM_ActivityHub_Portal/js/views/pages/notifications.js	ECM_ActivityHub_Portal/js/utils/fn.js	import	ECM_ActivityHub_Portal/js/views/pages/notifications.js	4-4	import { escapeHtml } from "../../utils/fn.js";
169	ECM_ActivityHub_Portal/js/views/pages/outward.js	ECM_ActivityHub_Portal/js/core/store.js	import	ECM_ActivityHub_Portal/js/views/pages/outward.js	1-1	import { Store } from "../../core/store.js";
170	ECM_ActivityHub_Portal/js/views/pages/outward.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/outward.js	2-2	import { card, button } from "../components/ui.js";
171	ECM_ActivityHub_Portal/js/views/pages/outward.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/outward.js	3-3	import { badge } from "../components/ui.js";
172	ECM_ActivityHub_Portal/js/views/pages/outward.js	ECM_ActivityHub_Portal/js/utils/fn.js	import	ECM_ActivityHub_Portal/js/views/pages/outward.js	4-4	import { escapeHtml } from "../../utils/fn.js";
173	ECM_ActivityHub_Portal/js/views/pages/projects.js	ECM_ActivityHub_Portal/js/core/store.js	import	ECM_ActivityHub_Portal/js/views/pages/projects.js	1-1	import { Store } from "../../core/store.js";
174	ECM_ActivityHub_Portal/js/views/pages/projects.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/projects.js	2-2	import { card, button } from "../components/ui.js";
175	ECM_ActivityHub_Portal/js/views/pages/projects.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/projects.js	3-3	import { badge } from "../components/ui.js";
176	ECM_ActivityHub_Portal/js/views/pages/projects.js	ECM_ActivityHub_Portal/js/utils/fn.js	import	ECM_ActivityHub_Portal/js/views/pages/projects.js	4-4	import { escapeHtml } from "../../utils/fn.js";
177	ECM_ActivityHub_Portal/js/views/pages/reports.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/reports.js	1-1	import { card, button } from "../components/ui.js";
178	ECM_ActivityHub_Portal/js/views/pages/tasks.js	ECM_ActivityHub_Portal/js/core/store.js	import	ECM_ActivityHub_Portal/js/views/pages/tasks.js	1-1	import { Store } from "../../core/store.js";
179	ECM_ActivityHub_Portal/js/views/pages/tasks.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/tasks.js	2-2	import { card, button } from "../components/ui.js";
180	ECM_ActivityHub_Portal/js/views/pages/tasks.js	ECM_ActivityHub_Portal/js/views/components/ui.js	import	ECM_ActivityHub_Portal/js/views/pages/tasks.js	3-3	import { badge } from "../components/ui.js";
181	ECM_ActivityHub_Portal/js/views/pages/tasks.js	ECM_ActivityHub_Portal/js/utils/fn.js	import	ECM_ActivityHub_Portal/js/views/pages/tasks.js	4-4	import { escapeHtml } from "../../utils/fn.js";
182	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/core/store.js	import	ECM_ActivityHub_Portal/js/views/router.js	1-1	import { Store } from "../core/store.js";
183	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/notfound.js	import	ECM_ActivityHub_Portal/js/views/router.js	2-2	import { renderNotFound, renderDenied } from "./pages/notfound.js";
184	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/dashboard.js	import	ECM_ActivityHub_Portal/js/views/router.js	3-3	import { renderDashboard } from "./pages/dashboard.js";
185	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/inbox.js	import	ECM_ActivityHub_Portal/js/views/router.js	4-4	import { renderInbox } from "./pages/inbox.js";
186	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/inward.js	import	ECM_ActivityHub_Portal/js/views/router.js	5-5	import { renderInward } from "./pages/inward.js";
187	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/outward.js	import	ECM_ActivityHub_Portal/js/views/router.js	6-6	import { renderOutward } from "./pages/outward.js";
188	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/minutes.js	import	ECM_ActivityHub_Portal/js/views/router.js	7-7	import { renderMinutes } from "./pages/minutes.js";
189	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/approvals.js	import	ECM_ActivityHub_Portal/js/views/router.js	8-8	import { renderApprovals } from "./pages/approvals.js";
190	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/briefs.js	import	ECM_ActivityHub_Portal/js/views/router.js	9-9	import { renderBriefs } from "./pages/briefs.js";
191	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/decisions.js	import	ECM_ActivityHub_Portal/js/views/router.js	10-10	import { renderDecisions } from "./pages/decisions.js";
192	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/meetings.js	import	ECM_ActivityHub_Portal/js/views/router.js	11-11	import { renderMeetings } from "./pages/meetings.js";
193	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/tasks.js	import	ECM_ActivityHub_Portal/js/views/router.js	12-12	import { renderTasks } from "./pages/tasks.js";
194	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/projects.js	import	ECM_ActivityHub_Portal/js/views/router.js	13-13	import { renderProjects } from "./pages/projects.js";
195	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/kpi.js	import	ECM_ActivityHub_Portal/js/views/router.js	14-14	import { renderKpi } from "./pages/kpi.js";
196	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/reports.js	import	ECM_ActivityHub_Portal/js/views/router.js	15-15	import { renderReports } from "./pages/reports.js";
197	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/notifications.js	import	ECM_ActivityHub_Portal/js/views/router.js	16-16	import { renderNotifications } from "./pages/notifications.js";
198	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/audit.js	import	ECM_ActivityHub_Portal/js/views/router.js	17-17	import { renderAudit } from "./pages/audit.js";
199	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/directory.js	import	ECM_ActivityHub_Portal/js/views/router.js	18-18	import { renderDirectory } from "./pages/directory.js";
200	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/admin.js	import	ECM_ActivityHub_Portal/js/views/router.js	19-19	import { renderAdmin } from "./pages/admin.js";
201	ECM_ActivityHub_Portal/js/views/router.js	ECM_ActivityHub_Portal/js/views/pages/ai.js	import	ECM_ActivityHub_Portal/js/views/router.js	20-20	import { renderAi } from "./pages/ai.js";
202	ECM_ActivityHub_Portal/js/views/sidebar.js	ECM_ActivityHub_Portal/js/core/store.js	import	ECM_ActivityHub_Portal/js/views/sidebar.js	1-1	import { Store } from "../core/store.js";
203	ECM_ActivityHub_Portal/js/views/sidebar.js	ECM_ActivityHub_Portal/js/core/router.js	import	ECM_ActivityHub_Portal/js/views/sidebar.js	2-2	import { isActive } from "../core/router.js";
204	ECM_ActivityHub_Portal/js/views/sidebar.js	ECM_ActivityHub_Portal/js/utils/fn.js	import	ECM_ActivityHub_Portal/js/views/sidebar.js	3-3	import { escapeHtml } from "../utils/fn.js";
205	ECM_ActivityHub_Portal/js/views/sidebar.js	ECM_ActivityHub_Portal/js/core/router.js	import	ECM_ActivityHub_Portal/js/views/sidebar.js	4-4	import { canOpen } from "../core/router.js";
206	config/app.config.js	config/browser-certification.config.js	import	config/app.config.js	1-1	import { BrowserCertification } from './browser-certification.config.js';
207	config/dynamic-actions.config.js	config/activity-parity.config.js	import	config/dynamic-actions.config.js	3-3	import { ActivityParityConfig } from './activity-parity.config.js';
208	config/nav.config.js	config/workflow-clarity.config.js	import	config/nav.config.js	1-1	import { VisibleWorkspaces } from './workflow-clarity.config.js';
209	core/acknowledgement-service.js	core/state.js	import	core/acknowledgement-service.js	1-1	import { State } from './state.js';
210	core/acknowledgement-service.js	core/data-client.js	import	core/acknowledgement-service.js	2-2	import { DataClient } from './data-client.js';
211	core/acknowledgement-service.js	core/idempotency.js	import	core/acknowledgement-service.js	3-3	import { Idempotency } from './idempotency.js';
212	core/acknowledgement-service.js	core/receipt-ledger.js	import	core/acknowledgement-service.js	4-4	import { ReceiptLedger } from './receipt-ledger.js';
213	core/acknowledgement-service.js	core/offline-action-queue.js	import	core/acknowledgement-service.js	5-5	import { OfflineActionQueue } from './offline-action-queue.js';
214	core/acknowledgement-service.js	core/enterprise-domain.js	import	core/acknowledgement-service.js	6-6	import { acknowledgeTask } from './enterprise-domain.js';
215	core/acknowledgement-service.js	config/acknowledgement-flow.config.js	import	core/acknowledgement-service.js	7-7	import { AcknowledgementFlowConfig } from '../config/acknowledgement-flow.config.js';
216	core/action-authority.js	core/state.js	import	core/action-authority.js	1-1	import { State } from './state.js';
217	core/action-authority.js	core/audit-log.js	import	core/action-authority.js	2-2	import { AuditLog } from './audit-log.js';
218	core/action-authority.js	core/ui.js	import	core/action-authority.js	3-3	import { toast, esc } from './ui.js';
219	core/action-authority.js	config/module-boundaries.config.js	import	core/action-authority.js	4-4	import { boundaryFor, ownsAction } from '../config/module-boundaries.config.js';
220	core/action-authority.js	config/action-ownership.config.js	import	core/action-authority.js	5-5	import { actionSpec } from '../config/action-ownership.config.js';
221	core/action-authority.js	core/current-user.js	import	core/action-authority.js	6-6	import { ensureCurrentUserActive, getCurrentUser } from './current-user.js';
222	core/action-runtime.js	core/state.js	import	core/action-runtime.js	1-1	import { State } from './state.js';
223	core/action-runtime.js	config/platform-provisioning.config.js	import	core/action-runtime.js	2-2	import { PlatformProvisioning } from '../config/platform-provisioning.config.js';
224	core/action-runtime.js	core/action-authority.js	import	core/action-runtime.js	3-3	import { executeOwnedAction, auditAction } from './action-authority.js';
225	core/action-runtime.js	core/dispatch-service.js	import	core/action-runtime.js	4-4	import { DispatchService } from './dispatch-service.js';
226	core/action-runtime.js	core/archive.js	import	core/action-runtime.js	5-5	import { ArchiveService } from './archive.js';
227	core/action-runtime.js	core/otp-service.js	import	core/action-runtime.js	6-6	import { OtpService } from './otp-service.js';
228	core/activity-parity.js	config/activity-parity.config.js	import	core/activity-parity.js	11-11	import { ActivityParityConfig, DefaultActivityFilters, lifecycleSpec } from '../config/activity-parity.config.js';
229	core/activity-parity.js	config/action-ownership.config.js	import	core/activity-parity.js	12-12	import { ActionOwnership } from '../config/action-ownership.config.js';
230	core/activity-parity.js	config/dynamic-actions.config.js	import	core/activity-parity.js	13-13	import { ActivityLifecycleOperations } from '../config/dynamic-actions.config.js';
